time,ID_PRODUCTO,COD_CLIENTE,FECHA_REAL,VALOR_VENTA,VALOR_FINANCIADO
150,4201289,211079, 26/08/2015,394400,394400
150,4336423,641321, 26/08/2015,1600000,1600000
150,3205779,604571, 26/08/2015,563222,563222
149,4336428,151450, 25/08/2015,1300000,1300000
150,3599661,506338, 26/08/2015,403700,403700
146,4336431,830306, 22/08/2015,618000,618000
149,4336439,97638, 25/08/2015,200000,200000
149,4336443,228816, 25/08/2015,1400000,1400000
150,557064,481348, 26/08/2015,568000,568000
150,628985,505523, 26/08/2015,1055000,1055000
149,4336445,234288, 25/08/2015,779000,0
149,4336445,234288, 25/08/2015,185000,964000
145,3282694,476616, 21/08/2015,850000,850000
150,3216585,559343, 26/08/2015,722058,722058
150,3387080,271055, 26/08/2015,509000,509000
150,585305,531243, 26/08/2015,1400000,1400000
148,4336522,315513, 24/08/2015,680000,680000
150,3327406,575475, 26/08/2015,591587,591587
150,686156,589119, 26/08/2015,1600000,1600000
145,4336529,439511, 21/08/2015,1400000,1400000
150,3570448,521630, 26/08/2015,1600000,1600000
150,4336530,465176, 26/08/2015,1500000,1500000
149,4336531,476211, 25/08/2015,1491000,1491000
148,4336522,315513, 24/08/2015,750000,750000
150,4336537,434663, 26/08/2015,1582681,1582681
150,4336533,835590, 26/08/2015,365000,365000
150,4063593,422141, 26/08/2015,158525,0
150,4063593,422141, 26/08/2015,158525,317050
148,4073300,499605, 24/08/2015,393000,393000
145,4336550,467264, 21/08/2015,400000,400000
150,4329898,206744, 26/08/2015,409000,0
150,4329898,206744, 26/08/2015,189000,598000
150,4336551,187926, 26/08/2015,948814,948814
150,612725,568574, 26/08/2015,1600000,1600000
150,4336559,452979, 26/08/2015,1400000,1400000
150,3238011,558429, 26/08/2015,825288,825288
145,4336565,614809, 21/08/2015,1400000,1400000
150,4336570,160251, 26/08/2015,1292000,0
150,4336570,160251, 26/08/2015,230000,1522000
150,4336571,120873, 26/08/2015,1600000,1600000
150,4336579,426593, 26/08/2015,1594413,1594413
150,3247630,503731, 26/08/2015,865940,865940
150,3569460,529799, 26/08/2015,289000,289000
150,3530898,609596, 26/08/2015,1343343,1343343
150,3672134,507909, 26/08/2015,387039,387039
150,4336635,106746, 26/08/2015,1300001,1300001
150,4336656,425372, 26/08/2015,1600000,1600000
150,3976703,276423, 26/08/2015,929000,929000
150,4336666,202200, 26/08/2015,542333,542333
150,555741,508091, 26/08/2015,1447999,1447999
150,4336708,599989, 26/08/2015,934000,934000
150,4336706,113648, 26/08/2015,850000,0
150,4336706,113648, 26/08/2015,200000,1050000
150,553811,527059, 26/08/2015,689499,689499
150,4212786,482527, 26/08/2015,774911,774911
150,4021737,68899, 26/08/2015,670153,670153
150,4337183,228855, 26/08/2015,1600001,1600001
150,4009544,503910, 26/08/2015,1135202,1135202
150,4008382,623514, 26/08/2015,482791,482791
150,4337195,59512, 26/08/2015,1212495,1212495
150,4337196,837289, 26/08/2015,1120000,1120000
150,3570043,270267, 26/08/2015,1300000,1300000
150,4337198,837038, 26/08/2015,809000,809000
150,4279592,505196, 26/08/2015,1300000,1300000
150,4337186,234279, 26/08/2015,444000,444000
150,4337203,91928, 26/08/2015,1600000,1600000
150,4337224,231064, 26/08/2015,1425000,1425000
150,4337263,592045, 26/08/2015,1537887,1537887
150,553588,420884, 26/08/2015,815000,815000
150,4337280,522883, 26/08/2015,1150000,1150000
150,3066299,312615, 26/08/2015,797000,497000
150,3604528,449451, 26/08/2015,1597792,1597792
150,3584518,447508, 26/08/2015,926999,926999
150,4306511,509778, 26/08/2015,529999,529999
150,682695,575239, 26/08/2015,554804,554804
150,4121308,249747, 26/08/2015,870000,870000
150,4111002,432779, 26/08/2015,1079999,1079999
150,628985,505523, 26/08/2015,100000,100000
150,3928818,509886, 26/08/2015,540000,540000
150,3316379,455959, 26/08/2015,1700000,1700000
150,3213973,509239, 26/08/2015,1230000,1230000
150,4337339,833558, 26/08/2015,1567060,1567060
150,564164,588014, 26/08/2015,1159000,1159000
150,645166,624339, 26/08/2015,444268,444268
150,4234357,95584, 26/08/2015,500000,500000
150,3014974,575441, 26/08/2015,1680226,1680226
150,616644,575417, 26/08/2015,235956,235956
150,3310509,489536, 26/08/2015,498000,498000
150,4337448,238005, 26/08/2015,918540,918540
150,3672116,489447, 26/08/2015,432000,432000
150,4337456,513086, 26/08/2015,1097000,1097000
150,4337461,212506, 26/08/2015,1238239,1238239
150,4337447,102927, 26/08/2015,1075000,0
150,4337447,102927, 26/08/2015,459000,1534000
150,4337459,832707, 26/08/2015,1300000,1300000
150,3060696,470072, 26/08/2015,1080000,1080000
150,4337476,229596, 26/08/2015,193682,0
150,4337476,229596, 26/08/2015,983361,0
150,4337476,229596, 26/08/2015,117592,1294636
150,4337488,448595, 26/08/2015,1300000,0
150,4337488,448595, 26/08/2015,410000,1600000
150,4190227,232868, 26/08/2015,480000,480000
150,3328228,432219, 26/08/2015,1097000,1097000
150,4337518,227083, 26/08/2015,1221000,1221000
150,3009295,526380, 26/08/2015,1080000,0
150,3009295,526380, 26/08/2015,689000,1700000
150,3300477,301718, 26/08/2015,1048800,1048800
150,3664560,392147, 26/08/2015,1700000,1700000
150,3211017,518731, 26/08/2015,598500,0
150,3211017,518731, 26/08/2015,598500,1197000
150,3940558,236508, 26/08/2015,550000,550000
150,3121347,381518, 26/08/2015,1687073,1687073
150,3018000,90760, 26/08/2015,1302220,1302220
150,4337637,216385, 26/08/2015,997430,997430
150,4337647,391780, 26/08/2015,991680,991680
150,4329706,830401, 26/08/2015,103724,103724
150,3328975,302101, 26/08/2015,727407,727407
150,610153,450082, 26/08/2015,650000,650000
150,4131321,220956, 26/08/2015,1000000,1000000
150,4337689,833576, 26/08/2015,1073354,1073354
150,4337688,129536, 26/08/2015,1299900,1299900
150,3591718,372482, 26/08/2015,4199900,1342837
150,4060253,247792, 26/08/2015,1444915,1444915
149,4336397,99499, 25/08/2015,1397908,1397908
149,4336396,710101, 25/08/2015,1600000,1600000
149,4336395,833327, 25/08/2015,1372843,1372843
149,4336394,833337, 25/08/2015,594924,594924
149,4336389,833960, 25/08/2015,1311828,1311828
149,4295368,795489, 25/08/2015,1041508,1041508
149,4336362,833339, 25/08/2015,1600000,1600000
149,4336351,833320, 25/08/2015,1407000,1407000
149,4301532,801632, 25/08/2015,1032523,1032523
149,4336260,833569, 25/08/2015,1500000,1500000
149,4336215,834514, 25/08/2015,410508,410508
149,4336194,834651, 25/08/2015,1295300,1295300
149,4336180,834508, 25/08/2015,1335000,1335000
150,3262290,305024, 26/08/2015,1329930,0
150,3262290,305024, 26/08/2015,163500,1493431
150,3288891,185207, 26/08/2015,1600000,1600000
150,4291127,455834, 26/08/2015,101500,101500
149,4336412,836151, 25/08/2015,500000,500000
149,3135740,289550, 25/08/2015,855017,855017
149,4336410,830705, 25/08/2015,1514460,1514460
149,4336407,834248, 25/08/2015,1600000,1600000
149,4336404,834238, 25/08/2015,1600000,1600000
149,4336403,832709, 25/08/2015,1600000,1600000
149,4336401,264250, 25/08/2015,1464485,1464485
149,4122817,291662, 25/08/2015,1576688,1576688
149,4336025,836179, 25/08/2015,859373,859373
149,3747557,315520, 25/08/2015,1300000,1300000
149,3914664,311973, 25/08/2015,718150,718150
149,3024176,306808, 25/08/2015,841652,841652
150,3327082,268291, 26/08/2015,1331930,609000
150,3569912,426180, 26/08/2015,690000,690000
150,4337676,265055, 26/08/2015,1444915,1444915
150,3591804,442844, 26/08/2015,999000,0
150,3591804,442844, 26/08/2015,77900,1076900
146,4334699,347835, 22/08/2015,1507903,1507903
145,3754236,253236, 21/08/2015,1514540,1514540
145,3843874,307330, 21/08/2015,1083169,1083169
144,4333732,297577, 20/08/2015,797264,797264
144,3039879,356676, 20/08/2015,638130,638130
144,4067897,335739, 20/08/2015,447802,447802
143,3026455,296182, 19/08/2015,813057,813057
143,4333220,294985, 19/08/2015,1505392,1505392
150,3943332,50666, 26/08/2015,1269800,1269800
143,4333203,258744, 19/08/2015,1500000,1500000
143,4333176,236945, 19/08/2015,1600000,1600000
143,4296650,796644, 19/08/2015,1449000,1449000
143,3284474,260729, 19/08/2015,913600,913600
143,3227147,275070, 19/08/2015,972852,972852
143,3148741,254520, 19/08/2015,326560,326560
143,3660776,364968, 19/08/2015,1700000,1700000
142,3288512,308804, 18/08/2015,726700,726700
139,4332167,268008, 15/08/2015,1600000,1600000
134,4329905,830732, 10/08/2015,200870,200870
117,4323658,257277, 24/07/2015,1500000,1500000
117,4323609,234745, 24/07/2015,363000,363000
117,4323001,318677, 24/07/2015,1396374,1396374
117,3111696,293703, 24/07/2015,621156,621156
116,4322814,295457, 23/07/2015,258866,258866
114,3036965,386220, 21/07/2015,578740,578740
103,3059349,292287, 10/07/2015,818722,818722
150,4103287,497166, 26/08/2015,1269900,1269900
150,4337651,837302, 26/08/2015,1700000,1700000
150,4337656,90554, 26/08/2015,650000,650000
150,4332790,96474, 26/08/2015,1100000,1100000
150,1121915,392175, 26/08/2015,1700000,1700000
149,4337632,792015, 25/08/2015,1300000,1300000
142,4218613,233334, 18/08/2015,950000,927000
122,4326771,164195, 29/07/2015,1118000,1118000
150,3259989,399247, 26/08/2015,1503200,1503200
150,4337627,307214, 26/08/2015,1066600,1066600
143,3268057,453066, 19/08/2015,1550000,1550000
144,692664,473640, 20/08/2015,1550000,1550000
121,3003932,378965, 28/07/2015,637000,637000
142,4333398,83998, 18/08/2015,592000,592000
150,3520236,345008, 26/08/2015,798848,798848
149,4337393,96886, 25/08/2015,1200000,1200000
143,4333830,336647, 19/08/2015,420000,420000
142,4334408,833674, 18/08/2015,350000,350000
143,4066453,377990, 19/08/2015,420000,420000
150,4337343,338624, 26/08/2015,969500,969500
150,4337604,232237, 26/08/2015,1500000,1500000
150,4337605,837012, 26/08/2015,1700000,1700000
150,4337601,375915, 26/08/2015,755000,755000
143,3265707,378083, 19/08/2015,559001,559001
148,4337277,834570, 24/08/2015,567240,0
148,4337277,834570, 24/08/2015,20000,587240
150,4337596,180663, 26/08/2015,1045900,0
150,4337596,180663, 26/08/2015,121900,1167800
143,4334425,834262, 19/08/2015,1050000,1050000
142,4334439,62992, 18/08/2015,623000,623000
144,4334438,346062, 20/08/2015,825000,0
144,4334438,346062, 20/08/2015,320000,1145000
142,3148772,386460, 18/08/2015,509000,509000
150,4049792,559748, 26/08/2015,862001,835001
142,4334441,378404, 18/08/2015,509000,0
142,4334441,378404, 18/08/2015,1050000,1559000
150,681005,588243, 26/08/2015,160000,0
150,681005,588243, 26/08/2015,1529200,1689200
144,3497436,377783, 20/08/2015,506000,506000
150,4023799,196315, 26/08/2015,1190000,1190000
150,3789881,357503, 26/08/2015,540000,540000
150,3468948,199082, 26/08/2015,577702,577702
143,3750644,377971, 19/08/2015,1350000,1350000
142,3006910,375077, 18/08/2015,1350000,0
142,3006910,375077, 18/08/2015,75000,1425000
150,3571132,317037, 26/08/2015,1150000,1150000
150,4337559,354932, 26/08/2015,1490044,1490044
144,4146725,224111, 20/08/2015,380000,380000
129,3019634,294102, 05/08/2015,587000,587000
150,4337577,837762, 26/08/2015,1259300,1259300
150,3267333,404588, 26/08/2015,1600000,1600000
150,3391617,255370, 26/08/2015,1444915,1444915
149,3058771,289358, 25/08/2015,162762,162762
146,4337333,207386, 22/08/2015,236690,236690
146,4336334,250276, 22/08/2015,212449,212449
147,4336319,100774, 23/08/2015,212449,212449
148,3776292,237590, 24/08/2015,841369,841369
144,3216551,250119, 20/08/2015,841369,841369
149,4331410,224377, 25/08/2015,498599,498599
148,3765737,221530, 24/08/2015,712382,712382
150,3030965,340490, 26/08/2015,719999,719999
150,3528474,267369, 26/08/2015,1435600,1435600
150,4337435,834420, 26/08/2015,224699,0
150,4337435,834420, 26/08/2015,224699,449398
150,4068100,206262, 26/08/2015,450000,450000
150,3133892,588170, 26/08/2015,590000,590000
150,4304796,188847, 26/08/2015,330000,0
150,4304796,188847, 26/08/2015,42000,372000
150,4290109,216615, 26/08/2015,349900,349900
150,4337432,169689, 26/08/2015,1150000,1150000
150,4337400,399595, 26/08/2015,558600,0
150,4337400,399595, 26/08/2015,175000,733600
150,572555,556349, 26/08/2015,620000,620000
150,3106287,259798, 26/08/2015,310000,0
150,3106287,259798, 26/08/2015,42000,352000
150,4337348,126947, 26/08/2015,1593608,1593608
150,3805218,405684, 26/08/2015,1508254,0
150,3805218,405684, 26/08/2015,70560,1578814
150,3599273,585647, 26/08/2015,525778,525778
150,3150730,295554, 26/08/2015,469700,469700
150,3783823,490743, 26/08/2015,334000,334000
150,3391617,255370, 26/08/2015,1444915,1444915
149,3746885,408957, 25/08/2015,406000,0
149,3746885,408957, 25/08/2015,801242,1207242
150,3575710,318675, 26/08/2015,220000,0
150,3575710,318675, 26/08/2015,42000,262000
150,3062991,310071, 26/08/2015,1580000,1580000
150,3640143,248694, 26/08/2015,336499,336499
150,3659324,348967, 26/08/2015,713128,0
150,3659324,348967, 26/08/2015,352800,1065928
150,4336657,830898, 26/08/2015,1499680,1499680
150,4308847,103082, 26/08/2015,1300000,0
150,4308847,103082, 26/08/2015,200000,1500000
150,3159160,474544, 26/08/2015,49300,49300
149,4336026,836584, 25/08/2015,615084,0
149,4336026,836584, 25/08/2015,334880,949964
150,4103519,67042, 26/08/2015,470000,470000
150,3269256,247675, 26/08/2015,631600,631600
145,4334128,835174, 21/08/2015,509000,509000
150,4337463,217145, 26/08/2015,1100000,1100000
141,4334418,238331, 17/08/2015,1050000,1050000
150,3711467,438678, 26/08/2015,675800,675800
150,3864872,414572, 26/08/2015,679600,679600
148,4334980,216666, 24/08/2015,1352160,0
148,4334980,216666, 24/08/2015,145600,1497760
150,3345489,267178, 26/08/2015,25000,0
150,3345489,267178, 26/08/2015,766600,0
150,3345489,267178, 26/08/2015,872500,1664100
141,4334400,238421, 17/08/2015,1349000,1349000
142,3736641,247043, 18/08/2015,509000,0
142,3736641,247043, 18/08/2015,504000,1013000
150,3841076,435370, 26/08/2015,285000,285000
120,4327327,66900, 27/07/2015,381000,381000
129,3216995,614104, 05/08/2015,587000,587000
145,4334072,128673, 21/08/2015,1100000,1100000
143,4334287,444403, 19/08/2015,1178000,1178000
150,4337201,283461, 26/08/2015,1182800,1182800
150,4337194,437774, 26/08/2015,629930,629930
143,4334273,428288, 19/08/2015,569000,569000
150,4337010,337263, 26/08/2015,1600000,1600000
150,3684819,326299, 26/08/2015,449500,0
150,3684819,326299, 26/08/2015,149900,599400
150,4337193,824229, 26/08/2015,1580000,1580000
150,3840977,354987, 26/08/2015,1251000,1251000
143,4334144,481152, 19/08/2015,1097000,1097000
144,4334151,202111, 20/08/2015,1350000,1350000
143,4334144,481152, 19/08/2015,350000,350000
145,4122287,166987, 21/08/2015,623000,0
145,4122287,166987, 21/08/2015,779000,1402000
149,4335819,395543, 25/08/2015,1186541,1186541
150,3035247,439131, 26/08/2015,1080000,1080000
150,4337181,837323, 26/08/2015,1671110,0
150,4337181,837323, 26/08/2015,28890,1700000
134,4330210,831029, 10/08/2015,754000,754000
150,3215179,512444, 26/08/2015,1754200,1700000
111,3878412,107070, 18/07/2015,1350000,1350000
150,4337226,213989, 26/08/2015,1051932,1051932
146,4337281,403286, 22/08/2015,307400,0
146,4337281,403286, 22/08/2015,20000,327400
150,4002298,69072, 26/08/2015,1494994,1388650
144,4334424,163690, 20/08/2015,623000,623000
150,4337199,440852, 26/08/2015,689250,0
150,4337199,440852, 26/08/2015,512569,1201819
143,4334422,443628, 19/08/2015,458000,458000
148,4336385,340861, 24/08/2015,1020000,1020000
143,3965848,616976, 19/08/2015,799000,799000
150,3156699,319911, 26/08/2015,2630000,1700000
142,4334361,458134, 18/08/2015,587000,587000
150,4138142,218149, 26/08/2015,542700,542700
149,4336392,835164, 25/08/2015,530000,530000
149,3295451,293552, 25/08/2015,1230000,1230000
144,3002582,617030, 20/08/2015,1030000,1030000
149,566388,519482, 25/08/2015,876200,876200
149,3994128,435710, 25/08/2015,1579231,1579231
150,4336441,477069, 26/08/2015,1611222,1611222
149,4336056,836136, 25/08/2015,520000,520000
142,4023268,434886, 18/08/2015,800000,800000
148,3911289,316967, 24/08/2015,560000,0
148,3911289,316967, 24/08/2015,448000,1008000
143,4334433,207901, 19/08/2015,1221000,0
143,4334433,207901, 19/08/2015,250000,1471000
143,4334429,450220, 19/08/2015,250000,250000
142,4334427,150967, 18/08/2015,623000,623000
143,673076,616698, 19/08/2015,320000,0
143,673076,616698, 19/08/2015,490000,0
143,673076,616698, 19/08/2015,320000,1050426
143,668984,616996, 19/08/2015,1050000,0
143,668984,616996, 19/08/2015,270000,1320000
150,2154775,305183, 26/08/2015,20000,0
150,2154775,305183, 26/08/2015,805400,825400
144,4334480,617028, 20/08/2015,587000,587000
144,4334542,200831, 20/08/2015,509001,0
144,4334542,200831, 20/08/2015,1079999,1589000
143,4330283,210682, 19/08/2015,509000,509000
128,4329760,151786, 04/08/2015,623000,623000
130,4330407,164397, 06/08/2015,809000,809000
136,3250841,459307, 12/08/2015,1221000,1221000
134,4331285,133619, 10/08/2015,420000,0
134,4331285,133619, 10/08/2015,223000,643000
134,3203674,614230, 10/08/2015,1350000,1350000
150,3554306,270360, 26/08/2015,440000,440000
142,4334415,435767, 18/08/2015,1600000,1600000
149,4306409,232846, 25/08/2015,1191000,1191000
135,639690,616230, 11/08/2015,1192000,1192000
150,3601799,237202, 26/08/2015,1089639,1055639
150,3237978,263061, 26/08/2015,1600000,1600000
135,4331366,616233, 11/08/2015,1100000,1100000
150,4328385,828802, 26/08/2015,250212,250212
135,4331391,616228, 11/08/2015,1289000,1289000
149,3958698,237600, 25/08/2015,217799,217799
139,667032,616335, 15/08/2015,1265018,1265018
137,4001032,616299, 13/08/2015,800000,800000
139,4225313,169145, 15/08/2015,750000,750000
139,4183434,616339, 15/08/2015,498481,498481
135,4332002,191082, 11/08/2015,1150000,1150000
136,673016,603439, 12/08/2015,1155000,1155000
137,4331457,616376, 13/08/2015,509000,509000
138,4331809,613938, 14/08/2015,600000,542619
150,4336697,349425, 26/08/2015,1080000,1080000
150,4336697,349425, 26/08/2015,610000,610000
149,3913208,366236, 25/08/2015,1150000,1150000
148,3098134,405099, 24/08/2015,310000,0
148,3098134,405099, 24/08/2015,310000,620000
149,3065494,393937, 25/08/2015,980000,980000
149,4316274,390147, 25/08/2015,362454,362454
139,4331892,216369, 15/08/2015,952000,0
139,4331892,216369, 15/08/2015,504000,1456000
148,4301529,212139, 24/08/2015,330000,330000
143,4332766,194304, 19/08/2015,1200000,1200000
148,4335045,229860, 24/08/2015,1160000,1160000
146,4334698,331028, 22/08/2015,320000,0
146,4334698,331028, 22/08/2015,320000,0
146,4334698,331028, 22/08/2015,320000,960000
144,4326116,428893, 20/08/2015,622999,0
144,4326116,428893, 20/08/2015,35001,658000
144,4334654,197534, 20/08/2015,1600000,1600000
134,4330518,625596, 10/08/2015,1300000,1300000
143,4334592,144789, 19/08/2015,808999,0
143,4334592,144789, 19/08/2015,223001,1032000
149,587478,556682, 25/08/2015,214906,0
149,587478,556682, 25/08/2015,24505,0
149,587478,556682, 25/08/2015,24505,0
149,587478,556682, 25/08/2015,24505,0
149,587478,556682, 25/08/2015,508950,0
149,587478,556682, 25/08/2015,193681,0
149,587478,556682, 25/08/2015,193681,0
149,587478,556682, 25/08/2015,417361,0
149,587478,556682, 25/08/2015,24505,1626599
